Time, sus_pos_ref, sus_pos, sus_vel, sus_torque, steer_pos_ref, steer_pos, steer_vel, steer_torque, drive_vel_ref, drive_pos, drive_vel, drive_torque slip_ratio, grf_x, grf_y, grf_z, grt_x, grt_y, grt_z 
1.226,0,-4.51461e-05,-2.83727e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1356,0.00752465,0.0807907,22.5508,0.0367223,12.1148,79.2794,552.294,0,0,0
1.227,0,-4.51503e-05,-4.16258e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1362,0.007606,0.0813534,22.5701,0.0385216,11.829,-79.358,551.56,0,0,0
1.228,0,-4.51528e-05,-2.48822e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1368,0.00768789,0.0818844,22.6021,0.0366447,12.1245,79.6199,552.7,0,0,0
1.229,0,-4.51566e-05,-3.87312e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1374,0.00777034,0.082455,22.6183,0.0386318,11.877,-79.6872,551.803,0,0,0
1.23,0,-4.5159e-05,-2.30927e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.138,0.00785329,0.0829521,22.6638,0.0364292,12.3097,79.942,553.149,0,0,0
1.231,0,-4.51626e-05,-3.69698e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1386,0.00793685,0.0835545,22.6673,0.0389366,11.8018,-80.0451,551.931,0,0,0
1.232,0,-4.51647e-05,-2.02759e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1392,0.00802082,0.0839751,22.7434,0.035871,12.5415,80.1878,552.921,0,0,0
1.233,0,-4.51681e-05,-3.38944e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1398,0.00810542,0.0845934,22.7405,0.0385896,11.7402,-80.3375,551.927,0,0,0
1.234,0,-4.51698e-05,-1.74666e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1404,0.0081905,0.0850819,22.7895,0.0367613,12.5251,80.5404,553.286,0,0,0
1.235,0,-4.51729e-05,-3.09346e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.141,0.00827615,0.0856473,22.8078,0.0386591,11.9987,-80.6304,551.932,0,0,0
1.236,0,-4.51743e-05,-1.40553e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1416,0.00836221,0.086067,22.8844,0.0354299,12.6511,80.7931,552.916,0,0,0
1.237,0,-4.51772e-05,-2.87073e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1422,0.00844886,0.0866474,22.8967,0.0372995,12.0724,-80.9179,552.195,0,0,0
1.238,0,-4.51784e-05,-1.25782e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1428,0.00853605,0.0871888,22.9246,0.0356621,12.5318,81.148,553.217,0,0,0
1.239,0,-4.51812e-05,-2.72825e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1434,0.00862379,0.0877385,22.9491,0.0371351,12.3212,-81.1898,552.156,0,0,0
1.24,0,-4.51823e-05,-1.14356e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.144,0.00871203,0.0882389,22.9934,0.0348706,12.6244,81.4432,553.24,0,0,0
1.241,0,-4.5185e-05,-2.65293e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1446,0.00880087,0.0888394,22.9977,0.0368549,12.2102,-81.5384,552.233,0,0,0
1.242,0,-4.5186e-05,-1.05235e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1452,0.00889019,0.0893248,23.048,0.034411,12.7659,81.7259,553.188,0,0,0
1.243,0,-4.51886e-05,-2.53938e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1458,0.00898011,0.0899205,23.0542,0.0363093,12.2149,-81.8271,552.123,0,0,0
1.244,0,-4.51895e-05,-9.00741e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.1464,0.00907052,0.090404,23.1053,0.0338633,12.7733,82.0247,553.074,0,0,0
1.245,0,-4.51919e-05,-2.41461e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.147,0.00916152,0.091008,23.1081,0.0358172,12.2354,-82.1344,552.128,0,0,0
1.246,0,-4.51926e-05,-7.51807e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.1476,0.00925301,0.0914873,23.1609,0.0335596,12.7781,82.324,553.075,0,0,0
1.247,0,-4.51949e-05,-2.29404e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1482,0.00934508,0.0920718,23.1716,0.0355573,12.2554,-82.4308,552.293,0,0,0
1.248,0,-4.51956e-05,-6.55384e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.1488,0.00943766,0.0925797,23.2129,0.0337148,12.769,82.6538,553.232,0,0,0
1.249,0,-4.51977e-05,-2.17066e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1494,0.00953083,0.0931677,23.2222,0.0357636,12.3141,-82.7316,552.238,0,0,0
1.25,0,-4.51981e-05,-3.62226e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.15,0.00962442,0.0935943,23.2961,0.0331472,12.9445,82.8717,552.768,0,0,0
1.251,0,-4.52e-05,-1.8444e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1506,0.00971865,0.0942267,23.2876,0.0357189,12.1762,-83.0578,552.178,0,0,0
1.252,0,-4.51999e-05,6.696e-09,0,0,-1.07105e-12,-1.07105e-09,0,0.1512,0.00981333,0.0946764,23.3522,0.0333592,13.0075,83.1632,552.643,0,0,0
1.253,0,-4.52014e-05,-1.48832e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1518,0.00990862,0.0952906,23.3511,0.0357313,12.2932,-83.3546,552.189,0,0,0
1.254,0,-4.5201e-05,3.99007e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.1524,0.0100043,0.0957292,23.4202,0.0332881,13.0266,83.4586,552.496,0,0,0
1.255,0,-4.52022e-05,-1.13343e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.153,0.0101007,0.0963638,23.4109,0.0358535,12.2993,-83.6604,552.228,0,0,0
1.256,0,-4.52016e-05,6.10123e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.1536,0.0101975,0.0967802,23.4889,0.0331732,13.1088,83.7807,552.881,0,0,0
1.257,0,-4.52025e-05,-9.93314e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.1542,0.0102949,0.0974182,23.4782,0.035738,12.2151,-83.9829,552.347,0,0,0
1.258,0,-4.52018e-05,7.10262e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.1548,0.0103928,0.0978562,23.5476,0.0332858,13.1562,84.087,552.947,0,0,0
1.259,0,-4.52027e-05,-8.56264e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.1554,0.0104913,0.0985238,23.5251,0.0360719,12.1681,-84.303,552.098,0,0,0
1.26,0,-4.52017e-05,1.04558e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.156,0.0105902,0.0988801,23.6271,0.0327734,13.299,84.2926,552.188,0,0,0
1.261,0,-4.52023e-05,-6.29152e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.1566,0.0106897,0.099574,23.5941,0.0357483,12.0638,-84.6248,552.275,0,0,0
1.262,0,-4.52011e-05,1.21703e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1572,0.0107897,0.100006,23.6657,0.0332133,13.2049,84.6331,552.272,0,0,0
1.263,0,-4.52015e-05,-4.03495e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.1578,0.0108904,0.100678,23.6417,0.0358924,12.1798,-84.8846,551.941,0,0,0
1.264,0,-4.52001e-05,1.40134e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1584,0.0109915,0.101082,23.7246,0.0330456,13.2494,84.9374,552.279,0,0,0
1.265,0,-4.51939e-05,6.1841e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.159,0.0110928,0.101332,23.8692,0.0318604,11.6555,-82.6947,530.947,0,0,0
1.266,0,-4.51807e-05,1.31408e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.1596,0.0111947,0.101889,23.8912,0.0307954,10.9308,83.4586,534.344,0,0,0
1.267,0,-4.51654e-05,1.5342e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.1602,0.0112959,0.101207,24.4085,0.0200773,15.0058,-82.7656,537.032,0,0,0
1.268,0,-4.51456e-05,1.98216e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.1608,0.0113994,0.103455,23.754,0.0353124,6.42548,85.0576,540.664,0,0,0
1.269,0,-4.51258e-05,1.98024e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.1614,0.0115021,0.102742,24.284,0.0243883,17.2551,-83.4021,542.63,0,0,0
1.27,0,-4.51041e-05,2.16776e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.162,0.0116066,0.104434,23.8515,0.033645,7.82561,85.9751,547.654,0,0,0
1.271,0,-4.50844e-05,1.97176e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.1626,0.0117115,0.104977,23.8791,0.0348506,13.2353,-85.4201,548.028,0,0,0
1.272,0,-4.50643e-05,2.00495e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.1632,0.0118164,0.104846,24.1759,0.0266415,13.8101,85.8244,551.872,0,0,0
1.273,0,-4.50474e-05,1.69713e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.1638,0.0119228,0.106443,23.782,0.03786,8.60993,-86.8954,551.421,0,0,0
1.274,0,-4.50308e-05,1.65714e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.1644,0.0120283,0.105515,24.3976,0.0224224,17.6138,85.5822,554.217,0,0,0
1.275,0,-4.50187e-05,1.21147e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.165,0.0121354,0.107048,24.0293,0.0330431,6.78094,-87.6034,556.051,0,0,0
1.276,0,-4.5007e-05,1.16965e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.1656,0.0122425,0.107054,24.2713,0.0265737,15.9838,86.434,554.924,0,0,0
1.277,0,-4.49989e-05,8.11977e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1662,0.0123514,0.108913,23.7726,0.0397817,8.85336,-87.8244,553.712,0,0,0
1.278,0,-4.49912e-05,7.69515e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1668,0.0124599,0.108539,24.1666,0.0298042,16.6002,86.8417,555.335,0,0,0
1.279,0,-4.49878e-05,3.37376e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1674,0.0125691,0.109171,24.1588,0.0316673,10.2896,-88.0112,556.629,0,0,0
1.28,0,-4.49835e-05,4.27265e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.168,0.0126784,0.109336,24.3374,0.0276659,12.6398,87.0907,551.828,0,0,0
1.281,0,-4.4984e-05,-5.02093e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.1686,0.0127885,0.110074,24.287,0.0313536,10.8305,-88.3529,558.464,0,0,0
1.282,0,-4.49855e-05,-1.44314e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1692,0.012899,0.110519,24.3535,0.0299017,12.4828,88.2923,558.322,0,0,0
1.283,0,-4.49913e-05,-5.81557e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1698,0.0130101,0.111061,24.3813,0.0313443,11.9464,-88.4239,557.715,0,0,0
1.284,0,-4.49972e-05,-5.88882e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1704,0.0131217,0.111601,24.4102,0.0305681,12.0903,88.4886,556.326,0,0,0
1.285,0,-4.50067e-05,-9.48706e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.171,0.0132337,0.112029,24.4836,0.0313536,12.5292,-88.4566,556.133,0,0,0
1.286,0,-4.50153e-05,-8.68489e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1716,0.0133463,0.112575,24.5099,0.0302285,12.036,88.5323,554.057,0,0,0
1.287,0,-4.50268e-05,-1.14706e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.1722,0.0134593,0.113053,24.5633,0.0311429,12.4357,-88.5069,553.937,0,0,0
1.288,0,-4.50365e-05,-9.73095e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1728,0.0135728,0.113513,24.6242,0.0295381,12.2739,88.4691,551.771,0,0,0
1.289,0,-4.50481e-05,-1.15789e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.1734,0.013687,0.114201,24.5936,0.0326335,11.7359,-88.634,551.531,0,0,0
1.29,0,-4.50573e-05,-9.14054e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.174,0.0138015,0.114436,24.7445,0.0288688,12.9914,88.3892,549.767,0,0,0
1.291,0,-4.50678e-05,-1.05305e-05,0,0,-1.07105e-12,-1.07105e-09,0,0.1746,0.0139167,0.11519,24.6874,0.0321801,11.3064,-88.8347,550.128,0,0,0
1.292,0,-4.50755e-05,-7.7239e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1752,0.014032,0.115371,24.86,0.0278693,13.2778,88.4899,548.678,0,0,0
1.293,0,-4.50845e-05,-9.01484e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1758,0.0141483,0.116279,24.7416,0.032344,10.9354,-89.1713,549.813,0,0,0
1.294,0,-4.50908e-05,-6.26546e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1764,0.0142647,0.116391,24.9415,0.0274341,13.5418,88.7482,548.854,0,0,0
1.295,0,-4.50985e-05,-7.6935e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.177,0.014382,0.117335,24.8087,0.0320981,10.6827,-89.5508,550.205,0,0,0
1.296,0,-4.51035e-05,-5.0378e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1776,0.0144995,0.117476,24.9971,0.0274429,13.5349,89.0984,549.12,0,0,0
1.297,0,-4.51102e-05,-6.64521e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1782,0.0146179,0.11842,24.8642,0.0320665,10.7331,-89.932,550.738,0,0,0
1.298,0,-4.51144e-05,-4.18476e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1788,0.0147365,0.118572,25.0483,0.0275151,13.5196,89.4977,549.681,0,0,0
1.299,0,-4.51203e-05,-5.93459e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1794,0.014856,0.119491,24.9256,0.031979,10.8352,-90.3102,551.286,0,0,0
1.3,0,-4.51239e-05,-3.66085e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.18,0.0149757,0.11966,25.1028,0.0276103,13.485,89.8952,550.212,0,0,0
1.301,0,-4.51296e-05,-5.69251e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1806,0.0150962,0.12059,24.9754,0.0319029,10.8674,-90.7035,551.805,0,0,0
1.302,0,-4.51332e-05,-3.55506e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1812,0.015217,0.120736,25.162,0.0275877,13.5976,90.2565,550.654,0,0,0
1.303,0,-4.51389e-05,-5.72052e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1818,0.0153387,0.121706,25.0188,0.0321893,10.7714,-91.0927,552.128,0,0,0
1.304,0,-4.51426e-05,-3.67226e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1824,0.0154605,0.12179,25.2301,0.0272572,13.8319,90.5601,550.833,0,0,0
1.305,0,-4.51484e-05,-5.84084e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.183,0.0155833,0.122809,25.0672,0.0323886,10.6006,-91.4658,552.16,0,0,0
1.306,0,-4.51522e-05,-3.77623e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1836,0.0157061,0.122859,25.292,0.0272182,14.0025,90.8512,550.819,0,0,0
1.307,0,-4.51581e-05,-5.90834e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1842,0.0158301,0.123902,25.1198,0.0325584,10.5223,-91.7937,552.108,0,0,0
1.308,0,-4.51619e-05,-3.78461e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1848,0.015954,0.123912,25.3606,0.0270342,14.1574,91.135,550.722,0,0,0
1.309,0,-4.51677e-05,-5.80861e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1854,0.0160789,0.124972,25.1813,0.0327465,10.4601,-92.1131,551.933,0,0,0
1.31,0,-4.51713e-05,-3.54735e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.186,0.0162039,0.124947,25.4365,0.0273859,14.315,91.4158,550.59,0,0,0
1.311,0,-4.51768e-05,-5.52073e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1866,0.0163299,0.125985,25.2658,0.03276,10.5477,-92.4166,551.776,0,0,0
1.312,0,-4.518e-05,-3.22512e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1872,0.0164558,0.125887,25.55,0.026666,14.612,91.6754,550.44,0,0,0
1.313,0,-4.51851e-05,-5.1396e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1878,0.0165827,0.126975,25.3599,0.0323801,10.5115,-92.734,551.615,0,0,0
1.314,0,-4.51879e-05,-2.75404e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1884,0.0167096,0.126917,25.6279,0.0267375,14.7028,91.9569,550.217,0,0,0
1.315,0,-4.51925e-05,-4.62206e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.189,0.0168377,0.128029,25.428,0.0326261,10.5744,-93.0407,551.465,0,0,0
1.316,0,-4.51947e-05,-2.19394e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1896,0.0169656,0.127943,25.7071,0.0267981,14.8544,92.2363,550.044,0,0,0
1.317,0,-4.51987e-05,-4.01847e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1902,0.0170947,0.129051,25.5087,0.0326309,10.6133,-93.3426,551.269,0,0,0
1.318,0,-4.52003e-05,-1.5804e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1908,0.0172236,0.128963,25.7891,0.0268447,14.9383,92.5382,549.953,0,0,0
1.319,0,-4.52037e-05,-3.42124e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1914,0.0173537,0.130085,25.5851,0.0327618,10.6556,-93.6647,551.212,0,0,0
1.32,0,-4.52048e-05,-1.09673e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.192,0.0174837,0.12995,25.8842,0.026648,15.067,92.8792,550.216,0,0,0
1.321,0,-4.52079e-05,-3.0716e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1926,0.0176148,0.131084,25.6756,0.0324188,10.5959,-94.0322,551.408,0,0,0
1.322,0,-4.52087e-05,-7.71552e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.1932,0.0177458,0.131014,25.9484,0.0265127,15.011,93.1999,550.02,0,0,0
1.323,0,-4.52114e-05,-2.74064e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1938,0.017878,0.132191,25.7227,0.0327335,10.5893,-94.3576,551.314,0,0,0
1.324,0,-4.52086e-05,2.78169e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1944,0.0180102,0.132276,25.9334,0.0284346,14.4767,92.0945,539.486,0,0,0
1.325,0,-4.52057e-05,2.9166e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.195,0.0181432,0.133005,25.8867,0.0312662,10.9948,-93.3419,543.74,0,0,0
1.326,0,-4.51985e-05,7.16909e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1956,0.0182763,0.133069,26.1061,0.0266959,13.8034,92.8462,542.528,0,0,0
1.327,0,-4.51924e-05,6.17015e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1962,0.0184104,0.134143,25.9216,0.0320378,10.414,-94.1098,546.397,0,0,0
1.328,0,-4.51836e-05,8.75331e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1968,0.0185443,0.133864,26.2784,0.0249525,14.3058,93.5097,547.156,0,0,0
1.329,0,-4.51772e-05,6.45805e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1974,0.0186793,0.135034,26.0551,0.0309658,9.4884,-94.9089,550.001,0,0,0
1.33,0,-4.51688e-05,8.33355e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.198,0.0188144,0.135092,26.277,0.0263793,13.9511,94.183,549.147,0,0,0
1.331,0,-4.51634e-05,5.42785e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1986,0.0189507,0.136233,26.0656,0.0320434,10.0896,-95.4126,551.712,0,0,0
1.332,0,-4.51566e-05,6.83216e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1992,0.0190869,0.136242,26.3072,0.027059,14.0718,94.7164,550.553,0,0,0
1.333,0,-4.51529e-05,3.61882e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.1998,0.0192242,0.137314,26.1232,0.0321559,10.3061,-95.8541,552.658,0,0,0
1.334,0,-4.51481e-05,4.85498e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2004,0.0193616,0.137357,26.3511,0.0274352,14.0412,95.1585,551.169,0,0,0
1.335,0,-4.51465e-05,1.57702e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.201,0.0195,0.138433,26.1658,0.0325112,10.4599,-96.2279,552.947,0,0,0
1.336,0,-4.51437e-05,2.78117e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2016,0.0196385,0.138438,26.4086,0.0275287,14.2577,95.5068,551.422,0,0,0
1.337,0,-4.51441e-05,-3.78688e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.2022,0.019778,0.139575,26.1989,0.0330122,10.3295,-96.5762,552.732,0,0,0
1.338,0,-4.51431e-05,1.01388e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2028,0.0199175,0.139479,26.4825,0.0273729,14.6297,95.7001,551.01,0,0,0
1.339,0,-4.5145e-05,-1.9292e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2034,0.0200582,0.140697,26.2404,0.0334109,10.0452,-96.893,552.181,0,0,0
1.34,0,-4.51453e-05,-2.91173e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.204,0.0201987,0.140512,26.5595,0.0273135,14.9941,95.8846,550.46,0,0,0
1.341,0,-4.51483e-05,-2.9454e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2046,0.0203405,0.141785,26.2953,0.0338045,9.82207,-97.1691,551.423,0,0,0
1.342,0,-4.51493e-05,-1.02348e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2052,0.020482,0.141508,26.651,0.027229,15.3328,96.0498,549.73,0,0,0
1.343,0,-4.51527e-05,-3.38872e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2058,0.0206248,0.142806,26.377,0.0338563,9.70395,-97.4119,550.563,0,0,0
1.344,0,-4.51539e-05,-1.22314e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2064,0.0207673,0.142478,26.7533,0.0269058,15.5727,96.2258,548.934,0,0,0
1.345,0,-4.51573e-05,-3.36451e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.207,0.0209111,0.143814,26.464,0.0337186,9.62052,-97.6517,549.753,0,0,0
1.346,0,-4.51582e-05,-9.78654e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.2076,0.0210546,0.143494,26.8368,0.026881,15.6512,96.4392,548.194,0,0,0
1.347,0,-4.51612e-05,-2.91609e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2082,0.0211994,0.144838,26.5444,0.0337115,9.63221,-97.8912,549.048,0,0,0
1.348,0,-4.51615e-05,-3.85601e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.2088,0.0213439,0.144506,26.9224,0.0268199,15.7055,96.6844,547.649,0,0,0
1.349,0,-4.51638e-05,-2.2379e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2094,0.0214898,0.145848,26.6308,0.0336216,9.64985,-98.1859,548.768,0,0,0
1.35,0,-4.51635e-05,2.95021e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.21,0.0216353,0.145538,26.9999,0.0269748,15.6739,97.0045,547.473,0,0,0
1.351,0,-4.51651e-05,-1.62417e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2106,0.0217822,0.146861,26.7159,0.0333845,9.74723,-98.4655,548.461,0,0,0
1.352,0,-4.51642e-05,9.09255e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.2112,0.0219288,0.146579,27.0737,0.0270284,15.5942,97.319,547.175,0,0,0
1.353,0,-4.51652e-05,-1.02921e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2118,0.0220767,0.147897,26.7914,0.0335357,9.80495,-98.7747,548.312,0,0,0
1.354,0,-4.51638e-05,1.48287e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2124,0.0222243,0.147616,27.1493,0.0268875,15.592,97.6304,546.992,0,0,0
1.355,0,-4.51642e-05,-4.60006e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.213,0.0223732,0.148911,26.8765,0.0331639,9.89288,-99.0953,548.271,0,0,0
1.356,0,-4.51622e-05,2.03148e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2136,0.0225219,0.148678,27.2145,0.0268507,15.467,97.9946,546.979,0,0,0
1.357,0,-4.51621e-05,5.43034e-08,0,0,-1.07105e-12,-1.07105e-09,0,0.2142,0.0226718,0.149949,26.9512,0.0330718,10.0367,-99.4234,548.329,0,0,0
1.358,0,-4.51596e-05,2.52974e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2148,0.0228216,0.149739,27.2805,0.0271918,15.3976,98.3636,547.028,0,0,0
1.359,0,-4.51592e-05,4.14907e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.2154,0.0229725,0.150957,27.0386,0.032784,10.2367,-99.7496,548.417,0,0,0
1.36,0,-4.51565e-05,2.63615e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.216,0.0231232,0.150684,27.3932,0.0266005,15.3,98.7768,547.727,0,0,0
1.361,0,-4.51563e-05,2.49785e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.2166,0.0232751,0.151893,27.1547,0.032081,10.0736,-100.153,549.075,0,0,0
1.362,0,-4.51538e-05,2.48668e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2172,0.0234269,0.151761,27.4526,0.0269688,15.0841,99.1426,547.628,0,0,0
1.363,0,-4.51537e-05,1.01578e-07,0,0,-1.07105e-12,-1.07105e-09,0,0.2178,0.0235798,0.152984,27.2086,0.0325248,10.2476,-100.455,548.919,0,0,0
1.364,0,-4.51513e-05,2.35757e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2184,0.0237327,0.152837,27.5124,0.0273101,15.1171,99.4764,547.494,0,0,0
1.365,0,-4.51514e-05,-1.25621e-08,0,0,-1.07105e-12,-1.07105e-09,0,0.219,0.0238867,0.153987,27.2979,0.0324641,10.4275,-100.745,548.755,0,0,0
1.366,0,-4.51491e-05,2.28431e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2196,0.0240406,0.153897,27.5792,0.0277246,14.9234,99.8404,547.286,0,0,0
1.367,0,-4.51492e-05,-9.57437e-08,0,0,-1.07105e-12,-1.07105e-09,0,0.2202,0.0241955,0.154983,27.3901,0.0325744,10.7114,-101.046,548.727,0,0,0
1.368,0,-4.51469e-05,2.23824e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.2208,0.0243505,0.154925,27.6584,0.0280592,14.8219,100.178,547.036,0,0,0
1.369,0,-4.5147e-05,-7.98353e-08,0,0,-1.07105e-12,-1.07105e-09,0,0.2214,0.0245064,0.155972,27.4846,0.0325622,10.918,-101.308,548.348,0,0,0
1.37,0,-4.51448e-05,2.24526e-06,0,0,-1.07105e-12,-1.07105e-09,0,0.222,0.0246624,0.155942,27.7419,0.0282587,14.7789,100.529,546.966,0,0,0
1.371,0,-4.51448e-05,-7.48571e-08,0,0,-1.07105e-12,-1.07105e-09,0,0.2226,0.0248194,0.156988,27.569,0.0326134,11.0253,-101.612,548.146,0,0,0
