Time, sus_pos_ref, sus_pos, sus_vel, sus_torque, steer_pos_ref, steer_pos, steer_vel, steer_torque, drive_vel_ref, drive_pos, drive_vel, drive_torque slip_ratio, grf_x, grf_y, grf_z, grt_x, grt_y, grt_z 
0.474,0,-4.33584e-05,2.45298e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000414098,-0.0001146,0.0127074,-1,-0.778394,-16.4484,532.086,0,0,0
0.475,0,-4.33351e-05,2.33235e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000413954,-0.000144098,0.024517,-1,-0.712689,16.5239,533.602,0,0,0
0.476,0,-4.33103e-05,2.47907e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000413828,-0.000126312,0.0174133,-1,-0.717848,-16.5104,531.384,0,0,0
0.477,0,-4.32868e-05,2.35147e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000413683,-0.000144954,0.0248812,-0.64882,-0.688037,16.5864,533.004,0,0,0
0.478,0,-4.32619e-05,2.48802e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000413559,-0.000123543,0.0163273,-1,-0.654353,-16.5776,530.926,0,0,0
0.479,0,-4.32384e-05,2.35614e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.00041341,-0.000149627,0.0267718,-0.133772,-0.621578,16.6496,532.347,0,0,0
0.48,0,-4.32135e-05,2.48395e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000413282,-0.000127771,0.0180407,-0.699348,-0.615411,-16.6435,530.447,0,0,0
0.481,0,-4.31901e-05,2.33936e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000413127,-0.000155035,0.0289575,0.375157,-0.570755,16.7189,531.987,0,0,0
0.482,0,-4.31655e-05,2.46013e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000412993,-0.000133565,0.020381,-0.179862,-0.569397,-16.7095,529.952,0,0,0
0.483,0,-4.31425e-05,2.30815e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000412836,-0.00015774,0.030063,0.896988,-0.528941,16.7851,531.504,0,0,0
0.484,0,-4.31182e-05,2.42335e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000412704,-0.000132066,0.0198048,0.298408,-0.512464,-16.776,529.464,0,0,0
0.485,0,-4.30955e-05,2.26947e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.00041254,-0.000164124,0.0326397,1,-0.468508,16.8489,530.891,0,0,0
0.486,0,-4.30718e-05,2.37731e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000412401,-0.000138855,0.0225442,0.762968,-0.48121,-16.8436,529.051,0,0,0
0.487,0,-4.30496e-05,2.21268e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000412244,-0.000157137,0.0298689,1,-0.432089,16.9189,530.585,0,0,0
0.488,0,-4.30265e-05,2.31308e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000412105,-0.000138839,0.0225618,1,-0.401684,-16.9137,528.698,0,0,0
0.489,0,-4.30052e-05,2.13426e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000411945,-0.000159532,0.0308509,1,-0.385231,16.9935,530.442,0,0,0
0.49,0,-4.29829e-05,2.22956e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000411813,-0.000131928,0.0198207,1,-0.354775,-16.9827,528.336,0,0,0
0.491,0,-4.29623e-05,2.05178e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000411656,-0.000156955,0.0298433,1,-0.312967,17.0587,529.884,0,0,0
0.492,0,-4.29409e-05,2.14887e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000411518,-0.00013857,0.0225009,1,-0.301802,-17.0475,527.78,0,0,0
0.493,0,-4.29212e-05,1.96793e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000411358,-0.000160147,0.0311438,1,-0.285306,17.127,529.475,0,0,0
0.494,0,-4.29006e-05,2.05425e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000411225,-0.000133049,0.0203163,1,-0.256139,-17.1226,527.666,0,0,0
0.495,0,-4.2882e-05,1.86242e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000411071,-0.000153552,0.0285292,1,-0.218643,17.2027,529.37,0,0,0
0.496,0,-4.28626e-05,1.94475e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000410939,-0.000132252,0.0200206,1,-0.193412,-17.1946,527.406,0,0,0
0.497,0,-4.2845e-05,1.7527e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000410779,-0.000159536,0.0309456,1,-0.176796,17.272,528.992,0,0,0
0.498,0,-4.28267e-05,1.83517e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000410643,-0.000136667,0.0218098,1,-0.164822,-17.2645,527.063,0,0,0
0.499,0,-4.28103e-05,1.638e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000410491,-0.000151941,0.0279312,1,-0.142894,17.3454,528.801,0,0,0
0.5,0,-4.27932e-05,1.71464e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000410363,-0.000127329,0.0180976,1,-0.100842,-17.3401,526.952,0,0,0
0.501,0,-4.2778e-05,1.51225e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000410218,-0.000145183,0.0252499,1,-0.0857532,17.4212,528.679,0,0,0
0.502,0,-4.27622e-05,1.58865e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000410096,-0.000121914,0.0159528,1,-0.0488618,-17.413,526.721,0,0,0
0.503,0,-4.27483e-05,1.3852e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409952,-0.000144173,0.0248671,1,-0.0352978,17.4948,528.466,0,0,0
0.504,0,-4.27336e-05,1.46557e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409827,-0.000124578,0.0170399,1,-0.0117603,-17.4837,526.396,0,0,0
0.505,0,-4.2721e-05,1.26042e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409691,-0.000136674,0.021889,1,-0.0104807,17.57,528.312,0,0,0
0.506,0,-4.27077e-05,1.33547e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409577,-0.000114062,0.0128539,1,0.0434851,-17.5629,526.416,0,0,0
0.507,0,-4.26964e-05,1.12436e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409439,-0.000137447,0.0222183,1,0.0433694,17.6501,528.354,0,0,0
0.508,0,-4.26845e-05,1.19735e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409323,-0.000116618,0.0138969,1,0.0629749,-17.6414,526.383,0,0,0
0.509,0,-4.26746e-05,9.84409e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409193,-0.000130073,0.0192885,1,0.0684038,17.7287,528.314,0,0,0
0.51,0,-4.2664e-05,1.05752e-05,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409083,-0.000109192,0.0109458,1,0.11885,-17.7198,526.342,0,0,0
0.511,0,-4.26556e-05,8.49854e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408958,-0.000125179,0.0173499,1,0.113364,17.8028,528.096,0,0,0
0.512,0,-4.26463e-05,9.26566e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408857,-0.000101256,0.00778975,1,0.15273,-17.7961,526.217,0,0,0
0.513,0,-4.26391e-05,7.19552e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408732,-0.000124448,0.0170758,1,0.156873,17.8817,528.051,0,0,0
0.514,0,-4.26311e-05,7.96104e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408638,-9.47024e-05,0.00518616,1,0.172799,-17.8768,526.248,0,0,0
0.515,0,-4.26253e-05,5.86805e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408523,-0.00011472,0.0132016,1,0.199654,17.9638,528.143,0,0,0
0.516,0,-4.26186e-05,6.62726e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408429,-9.43592e-05,0.00506563,1,0.218341,-17.9591,526.34,0,0,0
0.517,0,-4.26141e-05,4.49421e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408316,-0.000112853,0.0124716,1,0.214811,18.0495,528.337,0,0,0
0.518,0,-4.26089e-05,5.28556e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408231,-8.48585e-05,0.00128154,1,0.242987,-18.0404,526.367,0,0,0
0.519,0,-4.26057e-05,3.19479e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408126,-0.00010519,0.00942176,1,0.25831,18.1297,528.314,0,0,0
0.52,0,-4.26016e-05,4.03319e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408047,-7.84866e-05,-0.00125229,1,0.26979,-18.1211,526.366,0,0,0
0.521,0,-4.25997e-05,1.9662e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407954,-9.30894e-05,0.00459571,1,0.281711,18.2121,528.365,0,0,0
0.522,0,-4.25968e-05,2.8436e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407883,-7.14775e-05,-0.00404249,1,0.313812,-18.2031,526.413,0,0,0
0.523,0,-4.2596e-05,7.85962e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407787,-9.5851e-05,0.00571362,1,0.307586,18.2969,528.488,0,0,0
0.524,0,-4.25944e-05,1.65387e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407723,-6.4284e-05,-0.00690678,1,0.313115,-18.2913,526.649,0,0,0
0.525,0,-4.25948e-05,-4.15523e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407636,-8.69597e-05,0.00216955,1,0.34791,18.3844,528.72,0,0,0
0.526,0,-4.25943e-05,4.96498e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407577,-5.85172e-05,-0.00920165,1,0.343789,-18.376,526.763,0,0,0
0.527,0,-4.25958e-05,-1.5049e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407488,-8.8789e-05,0.00291297,1,0.365994,18.4672,528.732,0,0,0
0.528,0,-4.25964e-05,-5.84885e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407436,-5.26459e-05,-0.0115386,1,0.338741,-18.465,526.996,0,0,0
0.529,0,-4.25989e-05,-2.5656e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407363,-7.26152e-05,-0.00354586,1,0.388758,18.5541,528.906,0,0,0
0.53,0,-4.26005e-05,-1.57073e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407319,-4.3666e-05,-0.0151209,1,0.384904,-18.5486,527.048,0,0,0
0.531,0,-4.26041e-05,-3.55392e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407252,-6.75362e-05,-0.00556839,1,0.4053,18.644,529.17,0,0,0
0.532,0,-4.26066e-05,-2.49135e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407208,-4.35696e-05,-0.0151506,1,0.394466,-18.634,527.123,0,0,0
0.533,0,-4.2611e-05,-4.41535e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407141,-6.69728e-05,-0.00578485,1,0.405576,18.7303,529.249,0,0,0
0.534,0,-4.26144e-05,-3.37399e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407109,-3.26036e-05,-0.0195286,1,0.397806,-18.7276,527.505,0,0,0
0.535,0,-4.26197e-05,-5.31663e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407054,-5.49502e-05,-0.0105864,1,0.440023,18.823,529.607,0,0,0
0.536,0,-4.26239e-05,-4.225e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407028,-2.53858e-05,-0.022409,1,0.420459,-18.8165,527.695,0,0,0
0.537,0,-4.263e-05,-6.13544e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406977,-5.09174e-05,-0.0121933,1,0.449485,18.9132,529.822,0,0,0
0.538,0,-4.2635e-05,-4.96894e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406963,-1.43389e-05,-0.0268221,1,0.420869,-18.9041,527.805,0,0,0
0.539,0,-4.26418e-05,-6.79042e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.00040692,-4.29647e-05,-0.0153695,1,0.472052,18.9985,529.848,0,0,0
0.54,0,-4.26473e-05,-5.51607e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406906,-1.37765e-05,-0.0270425,1,0.430445,-18.9888,527.797,0,0,0
0.541,0,-4.26547e-05,-7.36295e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406868,-3.88688e-05,-0.0170034,1,0.462022,19.0942,530.221,0,0,0
0.542,0,-4.26608e-05,-6.11566e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406866,-1.95533e-06,-0.0317672,1,0.433561,-19.0856,528.229,0,0,0
0.543,0,-4.26687e-05,-7.913e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406831,-3.49055e-05,-0.0185856,1,0.485239,19.184,530.387,0,0,0
0.544,0,-4.26753e-05,-6.65059e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.00040683,-7.20694e-07,-0.0322581,1,0.423126,-19.1805,528.54,0,0,0
0.545,0,-4.26838e-05,-8.46056e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406805,-2.47527e-05,-0.0226443,1,0.477531,19.2804,530.759,0,0,0
0.546,0,-4.26909e-05,-7.12763e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406815,9.63259e-06,-0.0363978,1,0.441266,-19.2707,528.693,0,0,0
0.547,0,-4.26998e-05,-8.81242e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406787,-2.79801e-05,-0.021352,1,0.488003,19.3655,530.689,0,0,0
0.548,0,-4.27072e-05,-7.43142e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.0004068,1.27946e-05,-0.0376613,1,0.412259,-19.3631,528.877,0,0,0
0.549,0,-4.27163e-05,-9.12272e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406782,-1.77505e-05,-0.0254431,1,0.488486,19.4614,531.014,0,0,0
0.55,0,-4.2724e-05,-7.70431e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406806,2.40002e-05,-0.0421436,1,0.427699,-19.4561,529.109,0,0,0
0.551,0,-4.27334e-05,-9.3937e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406797,-8.83083e-06,-0.0290118,1,0.50012,19.557,531.313,0,0,0
0.552,0,-4.27413e-05,-7.91186e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406821,2.42127e-05,-0.0422298,1,0.429434,-19.5477,529.253,0,0,0
0.553,0,-4.27509e-05,-9.54048e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406814,-7.21665e-06,-0.0296588,1,0.479478,19.6487,531.427,0,0,0
0.554,0,-4.27589e-05,-8.0268e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406845,3.10753e-05,-0.0449765,1,0.418281,-19.6424,529.481,0,0,0
0.555,0,-4.27685e-05,-9.64255e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406843,-2.05924e-06,-0.0317238,1,0.480162,19.7438,531.67,0,0,0
0.556,0,-4.27766e-05,-8.05366e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406875,3.18385e-05,-0.0452841,1,0.409027,-19.7335,529.561,0,0,0
0.557,0,-4.27862e-05,-9.63254e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406878,3.49283e-06,-0.0339473,1,0.46057,19.8376,531.827,0,0,0
0.558,0,-4.27943e-05,-8.06509e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406917,3.83609e-05,-0.0478962,1,0.407349,-19.8327,529.933,0,0,0
0.559,0,-4.28039e-05,-9.67261e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406925,8.3285e-06,-0.0358851,1,0.455414,19.9369,532.182,0,0,0
0.56,0,-4.2812e-05,-8.079e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.00040697,4.46408e-05,-0.0504121,1,0.397649,-19.9285,530.158,0,0,0
0.561,0,-4.28217e-05,-9.65416e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000406978,8.64982e-06,-0.0360179,1,0.454547,20.0316,532.347,0,0,0
0.562,0,-4.28296e-05,-7.9614e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407024,4.53765e-05,-0.0507107,1,0.376114,-20.0182,530.137,0,0,0
0.563,0,-4.28391e-05,-9.45947e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.00040704,1.61235e-05,-0.0390119,1,0.436246,20.1221,532.342,0,0,0
0.564,0,-4.28468e-05,-7.72891e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407094,5.43981e-05,-0.0543246,1,0.377784,-20.1123,530.278,0,0,0
0.565,0,-4.2856e-05,-9.20914e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407113,1.91672e-05,-0.0402352,1,0.433603,20.2172,532.493,0,0,0
0.566,0,-4.28635e-05,-7.47942e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407171,5.79979e-05,-0.0557706,1,0.358888,-20.2099,530.511,0,0,0
0.567,0,-4.28725e-05,-8.97818e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407198,2.61642e-05,-0.0430405,1,0.418179,20.3155,532.745,0,0,0
0.568,0,-4.28797e-05,-7.2252e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407256,5.88409e-05,-0.0561145,1,0.355173,-20.3056,530.672,0,0,0
0.569,0,-4.28884e-05,-8.72378e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407284,2.75445e-05,-0.0435994,1,0.396204,20.4126,532.93,0,0,0
0.57,0,-4.28954e-05,-6.96248e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407345,6.13171e-05,-0.057112,1,0.339561,-20.403,530.868,0,0,0
0.571,0,-4.29039e-05,-8.44164e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407371,2.60511e-05,-0.0430091,1,0.382456,20.5087,533.05,0,0,0
0.572,0,-4.29105e-05,-6.59938e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407432,6.08422e-05,-0.056929,1,0.312306,-20.4942,530.816,0,0,0
0.573,0,-4.29185e-05,-8.02845e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407462,2.98072e-05,-0.0445186,1,0.357936,20.6014,533.041,0,0,0
0.574,0,-4.29247e-05,-6.18457e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407532,7.04852e-05,-0.0607939,1,0.303065,-20.5912,530.981,0,0,0
0.575,0,-4.29323e-05,-7.63186e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407569,3.60181e-05,-0.0470113,1,0.357078,20.6992,533.21,0,0,0
0.576,0,-4.29381e-05,-5.76829e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407638,6.93141e-05,-0.0603339,1,0.292285,-20.6865,531.061,0,0,0
0.577,0,-4.29453e-05,-7.25639e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407678,4.04186e-05,-0.0487801,1,0.3283,20.7996,533.45,0,0,0
0.578,0,-4.29507e-05,-5.37154e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407748,7.01388e-05,-0.0606726,1,0.286847,-20.7824,531.143,0,0,0
0.579,0,-4.29575e-05,-6.81315e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407784,3.51987e-05,-0.0467008,1,0.304989,20.8924,533.396,0,0,0
0.58,0,-4.29624e-05,-4.8923e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407855,7.16876e-05,-0.0613006,1,0.249549,-20.8767,531.149,0,0,0
0.581,0,-4.29687e-05,-6.32042e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407899,4.33653e-05,-0.0499763,1,0.291793,20.9878,533.434,0,0,0
0.582,0,-4.29731e-05,-4.37834e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000407975,7.59245e-05,-0.0630047,1,0.251512,-20.9714,531.178,0,0,0
0.583,0,-4.29789e-05,-5.83777e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408018,4.32772e-05,-0.0499506,1,0.273306,21.0865,533.572,0,0,0
0.584,0,-4.29828e-05,-3.90081e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408093,7.48746e-05,-0.0625943,1,0.226595,-21.069,531.271,0,0,0
0.585,0,-4.29882e-05,-5.35295e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408138,4.54586e-05,-0.0508327,1,0.247124,21.1822,533.58,0,0,0
0.586,0,-4.29916e-05,-3.45845e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408215,7.72506e-05,-0.0635544,0.944935,0.213936,-21.17,531.473,0,0,0
0.587,0,-4.29966e-05,-4.96163e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408264,4.87822e-05,-0.0521721,1,0.231103,21.2835,533.772,0,0,0
0.588,0,-4.29996e-05,-2.96956e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408337,7.2451e-05,-0.0616444,0.851273,0.20291,-21.2581,531.221,0,0,0
0.589,0,-4.3004e-05,-4.39694e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408382,4.52978e-05,-0.0507879,1,0.193733,21.3727,533.535,0,0,0
0.59,0,-4.30064e-05,-2.40745e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408455,7.33913e-05,-0.06203,0.768953,0.179758,-21.3547,531.248,0,0,0
0.591,0,-4.30103e-05,-3.89021e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408502,4.66063e-05,-0.0513208,1,0.1777,21.4736,533.683,0,0,0
0.592,0,-4.30122e-05,-1.95726e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408579,7.72603e-05,-0.0635874,0.694592,0.163042,-21.457,531.446,0,0,0
0.593,0,-4.30157e-05,-3.46698e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408625,4.62939e-05,-0.0512058,1,0.16703,21.5724,533.746,0,0,0
0.594,0,-4.30172e-05,-1.49642e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408703,7.78629e-05,-0.0638383,0.616406,0.140259,-21.5503,531.333,0,0,0
0.595,0,-4.30201e-05,-2.95028e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408749,4.53106e-05,-0.0508223,1,0.148872,21.6629,533.524,0,0,0
0.596,0,-4.30211e-05,-9.61825e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408823,7.4586e-05,-0.0625373,0.533355,0.120042,-21.6449,531.251,0,0,0
0.597,0,-4.30236e-05,-2.46976e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408868,4.51511e-05,-0.0507681,1,0.122618,21.7639,533.635,0,0,0
0.598,0,-4.30241e-05,-5.37398e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408942,7.32163e-05,-0.0619989,0.439281,0.106925,-21.7475,531.411,0,0,0
0.599,0,-4.30262e-05,-2.06557e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000408988,4.61999e-05,-0.0511971,1,0.0984953,21.8619,533.632,0,0,0
0.6,0,-4.30263e-05,-8.325e-08,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409066,7.77525e-05,-0.0638231,0.399682,0.0916189,-21.8392,531.213,0,0,0
0.601,0,-4.30279e-05,-1.60604e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409111,4.51642e-05,-0.0507927,0.896518,0.0914785,21.9572,533.529,0,0,0
0.602,0,-4.30275e-05,3.62225e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409184,7.29846e-05,-0.0619256,0.288984,0.0697217,-21.9374,531.208,0,0,0
0.603,0,-4.30287e-05,-1.19876e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.00040923,4.67662e-05,-0.051443,0.805408,0.0624652,22.0569,533.562,0,0,0
0.604,0,-4.3028e-05,7.49373e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409303,7.24289e-05,-0.0617129,0.214334,0.0647545,-22.0363,531.215,0,0,0
0.605,0,-4.30288e-05,-8.3253e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409343,4.01979e-05,-0.048825,0.64336,0.0429361,22.1554,533.529,0,0,0
0.606,0,-4.30277e-05,1.10496e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409414,7.07407e-05,-0.0610466,0.12842,0.0303291,-22.1345,531.182,0,0,0
0.607,0,-4.30282e-05,-4.8759e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409458,4.41236e-05,-0.0504043,0.588083,0.0251237,22.2527,533.454,0,0,0
0.608,0,-4.30267e-05,1.48716e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409524,6.57613e-05,-0.0590638,-0.0090302,0.0279949,-22.2285,530.997,0,0,0
0.609,0,-4.30268e-05,-1.10243e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409563,3.91346e-05,-0.0484173,0.426736,-0.00819808,22.3499,533.356,0,0,0
0.61,0,-4.30249e-05,1.86893e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409631,6.76853e-05,-0.0598419,-0.0432933,0.00489666,-22.3251,530.898,0,0,0
0.611,0,-4.30247e-05,2.22341e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409673,4.24753e-05,-0.0497623,0.387323,-0.0136995,22.4511,533.379,0,0,0
0.612,0,-4.30225e-05,2.16982e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409741,6.75982e-05,-0.0598158,-0.0876974,-0.000685557,-22.4257,530.908,0,0,0
0.613,0,-4.3022e-05,4.94144e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409781,4.04698e-05,-0.0489688,0.273854,-0.0281544,22.551,533.351,0,0,0
0.614,0,-4.30196e-05,2.44045e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409845,6.42394e-05,-0.0584808,-0.20983,-0.0136486,-22.5239,530.831,0,0,0
0.615,0,-4.30188e-05,7.86848e-07,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409878,3.31074e-05,-0.0460319,0.167325,-0.0464532,22.6459,533.154,0,0,0
0.616,0,-4.30161e-05,2.70706e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409939,6.01255e-05,-0.0568429,-0.34481,-0.0437539,-22.6244,530.808,0,0,0
0.617,0,-4.30151e-05,1.00582e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000409976,3.76265e-05,-0.0478472,0.0961568,-0.066799,22.7479,533.169,0,0,0
0.618,0,-4.30122e-05,2.89718e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.00041004,6.35389e-05,-0.0582162,-0.325889,-0.0404354,-22.7259,530.813,0,0,0
0.619,0,-4.3011e-05,1.18073e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000410072,3.25269e-05,-0.0458153,0.0252583,-0.0739829,22.8477,533.088,0,0,0
0.62,0,-4.30079e-05,3.1079e-06,0,0,-1.29745e-12,-1.29745e-09,0,0,0.000410129,5.71975e-05,-0.0556871,-0.518403,-0.0665004,-22.8215,530.607,0,0,0
