trunk_x_vel, trunk_y_vel, trunk_z_veltrunk_x_ang_vel, trunk_y_ang_vel, trunk_z_ang_veltrunk_x_pos, trunk_y_pos, trunk_z_pos, trunk_x_acc, trunk_y_acc, trunk_z_acc
4.27701e-05,0.000130779,-0.142527,0.000351429,-0.000113779,5.62193e-06,-1,8.56098e-07,-0.00115716,0.0077897,0.0105205,-8.99235
5.17763e-05,0.000141047,-0.15142,0.000379235,-0.000137806,6.10873e-06,-1,9.97145e-07,-0.00130858,0.00900624,0.0102681,-8.89263
6.16965e-05,0.000151481,-0.160209,0.000407514,-0.00016444,6.6949e-06,-1,1.14863e-06,-0.00146879,0.00992019,0.0104336,-8.78884
7.25496e-05,0.000162217,-0.168888,0.000436785,-0.000193621,7.26253e-06,-1,1.31084e-06,-0.00163768,0.010853,0.0107369,-8.67894
8.51904e-05,0.000173611,-0.177448,0.000467732,-0.000227253,7.67677e-06,-1,1.48445e-06,-0.00181513,0.0126409,0.0113938,-8.56035
9.86397e-05,0.000185981,-0.185885,0.000501439,-0.000263447,8.01311e-06,-0.999999,1.67044e-06,-0.00200101,0.0134493,0.0123699,-8.43692
0.000113875,0.000199172,-0.19419,0.000537737,-0.000304122,8.45373e-06,-0.999999,1.86961e-06,-0.0021952,0.0152353,0.0131908,-8.30473
0.000130355,0.000212784,-0.202354,0.000575805,-0.00034832,8.79002e-06,-0.999999,2.08239e-06,-0.00239756,0.0164802,0.0136117,-8.16381
0.000148237,0.000226347,-0.21037,0.00061389,-0.000396253,9.05444e-06,-0.999999,2.30874e-06,-0.00260793,0.0178821,0.0135632,-8.01619
0.000167532,0.000239482,-0.218236,0.000650942,-0.000448,9.30293e-06,-0.999999,2.54822e-06,-0.00282616,0.0192952,0.013135,-7.86615
0.000187663,0.000251796,-0.225941,0.000685931,-0.000502646,1.01282e-05,-0.999999,2.80002e-06,-0.0030521,0.0201307,0.0123137,-7.70524
0.000208552,0.000263884,-0.233483,0.000719778,-0.000559895,1.12538e-05,-0.999998,3.0639e-06,-0.00328559,0.0208886,0.012088,-7.54164
0.000231002,0.000275634,-0.240848,0.000752528,-0.000621312,1.1553e-05,-0.999998,3.33953e-06,-0.00352644,0.02245,0.011751,-7.36545
0.00025602,0.000285963,-0.248032,0.000782049,-0.000689243,1.17673e-05,-0.999998,3.6255e-06,-0.00377447,0.0250185,0.0103285,-7.18386
0.000282587,0.0002953,-0.25503,0.000809161,-0.000761578,1.17701e-05,-0.999998,3.9208e-06,-0.0040295,0.0265674,0.00933682,-6.99831
0.000311036,0.00030394,-0.26183,0.00083474,-0.000838903,1.17466e-05,-0.999997,4.22474e-06,-0.00429133,0.0284489,0.00863991,-6.79965
0.000341673,0.000311313,-0.268429,0.000857883,-0.000922135,1.17926e-05,-0.999997,4.53605e-06,-0.00455976,0.0306365,0.00737354,-6.59858
0.000374572,0.000317804,-0.274818,0.000879407,-0.00101189,1.22663e-05,-0.999997,4.85385e-06,-0.00483457,0.0328993,0.00649089,-6.38906
0.000410016,0.000323276,-0.281002,0.00089885,-0.00110884,1.31401e-05,-0.999996,5.17713e-06,-0.00511558,0.0354437,0.00547207,-6.18384
0.000449203,0.000327232,-0.286973,0.000914972,-0.00121543,1.40888e-05,-0.999996,5.50436e-06,-0.00540255,0.0391868,0.00395592,-5.97168
0.000491486,0.000330875,-0.292722,0.000930024,-0.0013308,1.45853e-05,-0.999995,5.83524e-06,-0.00569527,0.0422838,0.00364286,-5.74883
0.000537272,0.000335023,-0.298248,0.000944409,-0.00145533,1.3472e-05,-0.999995,6.17026e-06,-0.00599352,0.0457858,0.00414767,-5.52606
0.000586857,0.000338122,-0.303552,0.000955931,-0.0015896,1.18994e-05,-0.999994,6.50838e-06,-0.00629707,0.0495848,0.00309977,-5.30367
0.000637911,0.000340885,-0.308632,0.000966333,-0.00172881,1.07617e-05,-0.999994,6.84927e-06,-0.0066057,0.0510543,0.00276301,-5.08015
0.000694625,0.000342451,-0.313483,0.000974256,-0.00188198,9.01799e-06,-0.999993,7.19172e-06,-0.00691919,0.056714,0.00156584,-4.85061
0.000751518,0.000343988,-0.318094,0.000982558,-0.00203841,6.67873e-06,-0.999992,7.53571e-06,-0.00723728,0.0568926,0.00153641,-4.61117
0.000811264,0.000346391,-0.322469,0.000992908,-0.00220244,4.77546e-06,-0.999991,7.8821e-06,-0.00755975,0.0597467,0.00240332,-4.37517
0.000873166,0.000348944,-0.326608,0.00100394,-0.00237296,3.32944e-06,-0.99999,8.23104e-06,-0.00788636,0.0619019,0.002553,-4.13943
0.000937683,0.000350262,-0.330506,0.00101301,-0.00255076,1.6115e-06,-0.99999,8.5813e-06,-0.00821686,0.0645166,0.00131779,-3.89768
0.00100443,0.000350743,-0.334158,0.00101972,-0.00273536,2.26596e-07,-0.999989,8.93205e-06,-0.00855102,0.0667439,0.00048064,-3.65145
0.00107131,0.000350351,-0.337568,0.00102403,-0.00292248,-3.32305e-07,-0.999987,9.2824e-06,-0.00888859,0.0668791,-0.000391877,-3.41085
0.00113889,0.000349331,-0.340733,0.00102634,-0.00311311,1.61166e-08,-0.999986,9.63173e-06,-0.00922932,0.0675793,-0.00101955,-3.16479
0.00120526,0.000347891,-0.343653,0.00102787,-0.00330349,2.23189e-06,-0.999985,9.97962e-06,-0.00957298,0.0663719,-0.00144039,-2.91966
0.00127223,0.000344533,-0.346329,0.0010268,-0.00349614,6.02723e-06,-0.999984,1.03242e-05,-0.0099193,0.0669724,-0.00335774,-2.67589
0.00134253,0.000341331,-0.348764,0.00102597,-0.00369644,1.0503e-05,-0.999982,1.06655e-05,-0.0102681,0.0702987,-0.00320183,-2.43503
0.0014118,0.000338394,-0.350956,0.00102607,-0.00389555,1.51744e-05,-0.999981,1.10039e-05,-0.010619,0.0692741,-0.00293698,-2.19261
0.00148283,0.00033565,-0.352911,0.00102655,-0.0040991,2.0321e-05,-0.99998,1.13395e-05,-0.0109719,0.0710292,-0.00274372,-1.95508
0.00155053,0.000332584,-0.354635,0.00102587,-0.00429693,2.5875e-05,-0.999978,1.16721e-05,-0.0113266,0.0676956,-0.0030668,-1.72402
0.0016209,0.000328442,-0.356121,0.00102333,-0.00450047,3.2465e-05,-0.999976,1.20006e-05,-0.0116827,0.0703735,-0.00414173,-1.48531
0.00169312,0.000324451,-0.357363,0.00102089,-0.00470829,4.01412e-05,-0.999975,1.2325e-05,-0.0120401,0.072218,-0.00399079,-1.24187
0.00176497,0.0003191,-0.358368,0.00101567,-0.00491558,4.82384e-05,-0.999973,1.26441e-05,-0.0123984,0.0718558,-0.00535068,-1.00495
0.00183845,0.000312575,-0.359142,0.00100755,-0.00512699,5.66881e-05,-0.999971,1.29567e-05,-0.0127576,0.0734765,-0.00652581,-0.77442
0.00191134,0.000303543,-0.359682,0.00099467,-0.00533936,6.64962e-05,-0.999969,1.32602e-05,-0.0131172,0.0728911,-0.00903113,-0.540175
0.00198275,0.000292868,-0.359995,0.000979096,-0.00555092,7.71559e-05,-0.999967,1.35531e-05,-0.0134772,0.0714037,-0.0106752,-0.312318
0.00205379,0.000279463,-0.360073,0.000958188,-0.00576337,8.8208e-05,-0.999965,1.38326e-05,-0.0138373,0.0710418,-0.0134048,-0.0787848
0.00212564,0.000264447,-0.359925,0.000933962,-0.00597972,9.8881e-05,-0.999963,1.4097e-05,-0.0141972,0.0718491,-0.0150159,0.147922
0.00219516,0.000248359,-0.35955,0.000908571,-0.00619451,0.000110238,-0.999961,1.43454e-05,-0.0145568,0.0695188,-0.0160888,0.375151
0.0022649,0.000232604,-0.358947,0.000883484,-0.00641409,0.000120776,-0.999959,1.4578e-05,-0.0149157,0.0697434,-0.0157541,0.603099
0.00233273,0.000217217,-0.358121,0.000860243,-0.00663434,0.000130816,-0.999956,1.47952e-05,-0.0152739,0.0678341,-0.0153875,0.825704
0.00239817,0.000201201,-0.357078,0.000836702,-0.00685286,0.000142262,-0.999954,1.49964e-05,-0.0156309,0.0654355,-0.0160154,1.04372
0.00245869,0.00018332,-0.355815,0.000810675,-0.00706283,0.000151751,-0.999951,1.51797e-05,-0.0159868,0.0605196,-0.0178818,1.26227
0.00251762,0.000163912,-0.354339,0.000780734,-0.00726973,0.000160535,-0.999949,1.53436e-05,-0.0163411,0.058933,-0.0194072,1.47649
0.00257164,0.000142918,-0.352651,0.000746656,-0.00746746,0.000168614,-0.999946,1.54865e-05,-0.0166937,0.0540145,-0.0209939,1.68832
0.00262183,0.000120118,-0.350757,0.000707568,-0.0076581,0.00017619,-0.999944,1.56066e-05,-0.0170445,0.0501906,-0.0228002,1.89354
0.00266773,9.68005e-05,-0.348665,0.000664387,-0.00784069,0.000183872,-0.999941,1.57034e-05,-0.0173932,0.0459079,-0.0233177,2.09182
0.00270996,7.35388e-05,-0.346376,0.000617382,-0.00801592,0.00019188,-0.999938,1.5777e-05,-0.0177395,0.0422269,-0.0232617,2.28931
0.00274782,4.93719e-05,-0.343897,0.000565528,-0.00818196,0.000199478,-0.999936,1.58264e-05,-0.0180834,0.0378549,-0.0241669,2.47851
0.00278217,2.33074e-05,-0.341235,0.000506732,-0.00834083,0.000207369,-0.999933,1.58497e-05,-0.0184247,0.0343549,-0.0260645,2.66203
0.00281501,-2.71362e-06,-0.338398,0.000444189,-0.00849813,0.000215944,-0.99993,1.5847e-05,-0.0187631,0.0328428,-0.026021,2.83747
0.0028413,-2.94167e-05,-0.335387,0.000378703,-0.00864552,0.00022724,-0.999927,1.58175e-05,-0.0190985,0.0262839,-0.026703,3.01127
0.0028624,-5.64795e-05,-0.332208,0.000311038,-0.00878614,0.000237961,-0.999924,1.57611e-05,-0.0194307,0.0210992,-0.0270628,3.17846
0.00287959,-8.19147e-05,-0.328862,0.000243696,-0.00892213,0.000248784,-0.999921,1.56791e-05,-0.0197595,0.0171919,-0.0254351,3.34669
0.00289457,-0.000106202,-0.325349,0.000177323,-0.0090559,0.000258345,-0.999918,1.55729e-05,-0.0200849,0.0149777,-0.0242871,3.5122
0.00290847,-0.000129489,-0.32168,0.000112933,-0.00918959,0.000266309,-0.999916,1.54434e-05,-0.0204066,0.0139017,-0.0232873,3.66939
0.00291945,-0.000154061,-0.317858,4.86813e-05,-0.00931965,0.000275002,-0.999913,1.52894e-05,-0.0207244,0.010979,-0.0245714,3.82159
0.00292701,-0.000180435,-0.313891,-1.72537e-05,-0.00944389,0.00028526,-0.99991,1.51089e-05,-0.0210383,0.00756438,-0.0263738,3.96742
0.00293291,-0.000206798,-0.309786,-8.42186e-05,-0.0095667,0.000294866,-0.999907,1.49021e-05,-0.0213481,0.0058942,-0.0263633,4.10459
0.00293412,-0.000231568,-0.305548,-0.000151039,-0.0096822,0.000301596,-0.999904,1.46706e-05,-0.0216536,0.00121611,-0.0247697,4.23845
0.00293221,-0.000255689,-0.301179,-0.000219929,-0.00978901,0.000308768,-0.999901,1.44149e-05,-0.0219548,-0.00191492,-0.0241214,4.3693
0.00293146,-0.000278667,-0.296681,-0.000289456,-0.00989456,0.000316356,-0.999898,1.41362e-05,-0.0222515,-0.000747569,-0.0229774,4.49751
0.00292926,-0.000301465,-0.292059,-0.000359335,-0.00999457,0.000324352,-0.999895,1.38348e-05,-0.0225436,-0.00219523,-0.0227984,4.62202
0.00292759,-0.000324035,-0.287318,-0.000428241,-0.0100951,0.000331327,-0.999892,1.35107e-05,-0.0228309,-0.00166917,-0.0225697,4.74064
0.00292082,-0.000346338,-0.282463,-0.000493063,-0.0101874,0.000337988,-0.999889,1.31644e-05,-0.0231133,-0.00677569,-0.0223034,4.85539
0.0029096,-0.000367392,-0.277498,-0.000552488,-0.0102744,0.000344293,-0.999886,1.2797e-05,-0.0233908,-0.0112146,-0.0210535,4.96548
0.00289285,-0.000385465,-0.272429,-0.000605084,-0.0103549,0.000350023,-0.999883,1.24115e-05,-0.0236633,-0.0167568,-0.0180733,5.06858
0.00287122,-0.000399322,-0.267266,-0.000650236,-0.01043,0.000354018,-0.999881,1.20122e-05,-0.0239305,-0.0216315,-0.0138572,5.16332
0.00284646,-0.000408819,-0.262012,-0.000687943,-0.0105017,0.00035627,-0.999878,1.16034e-05,-0.0241925,-0.024751,-0.00949687,5.25385
0.00281519,-0.000411482,-0.256674,-0.00071432,-0.0105625,0.000356889,-0.999875,1.11919e-05,-0.0244492,-0.0312783,-0.00266305,5.33742
0.00277979,-0.000415833,-0.251253,-0.000737676,-0.0106183,0.000353922,-0.999872,1.07761e-05,-0.0247005,-0.0353949,-0.00435076,5.42158
0.00273828,-0.000419303,-0.245753,-0.000756411,-0.0106639,0.000351876,-0.999869,1.03568e-05,-0.0249462,-0.0415077,-0.00346956,5.4997
0.00269825,-0.000422372,-0.240178,-0.000771489,-0.0107108,0.000351764,-0.999867,9.93438e-06,-0.0251864,-0.040036,-0.00306929,5.57495
0.00265716,-0.000423126,-0.234536,-0.000782179,-0.0107538,0.000354493,-0.999864,9.51125e-06,-0.0254209,-0.0410922,-0.000754138,5.64229
0.00261326,-0.000420886,-0.22883,-0.000788825,-0.010789,0.000358578,-0.999861,9.09037e-06,-0.0256498,-0.0438989,0.00223966,5.70597
0.00256683,-0.000415725,-0.223064,-0.000792579,-0.0108185,0.000360381,-0.999859,8.67464e-06,-0.0258728,-0.0464293,0.00516125,5.76543
0.00251661,-0.000407936,-0.217248,-0.000793591,-0.0108408,0.000362004,-0.999856,8.2667e-06,-0.0260901,-0.0502134,0.00778874,5.81646
0.00246476,-0.000400376,-0.211383,-0.00079389,-0.010858,0.000367637,-0.999854,7.86632e-06,-0.0263015,-0.0518515,0.0075608,5.86536
0.00241125,-0.000390925,-0.205473,-0.000790718,-0.0108699,0.000378685,-0.999851,7.4754e-06,-0.0265069,-0.0535086,0.00945046,5.90961
0.00235455,-0.000380631,-0.199526,-0.000785242,-0.0108754,0.00039036,-0.999849,7.09477e-06,-0.0267065,-0.0567029,0.0102943,5.94723
0.00229517,-0.000371314,-0.193545,-0.000780382,-0.0108768,0.00039902,-0.999847,6.72345e-06,-0.0269,-0.0593793,0.00931702,5.98104
0.00223122,-0.000362296,-0.187535,-0.000775405,-0.0108713,0.00040542,-0.999845,6.36115e-06,-0.0270875,-0.063956,0.00901838,6.01005
0.00216262,-0.000352348,-0.1815,-0.000768873,-0.0108571,0.0004107,-0.999842,6.0088e-06,-0.027269,-0.068593,0.00994768,6.03517
0.00209202,-0.000341547,-0.175445,-0.000761179,-0.0108371,0.000415345,-0.99984,5.66725e-06,-0.0274445,-0.0706028,0.0108011,6.05448
0.00201503,-0.000325105,-0.169377,-0.000747768,-0.0108075,0.000410524,-0.999838,5.34215e-06,-0.0276139,-0.0769851,0.0164417,6.06769
0.00193909,-0.000315676,-0.163299,-0.000741916,-0.0107728,0.000413744,-0.999836,5.02647e-06,-0.0277772,-0.0759482,0.00942921,6.07821
0.00185695,-0.0002922,-0.157216,-0.00072206,-0.0107291,0.000411042,-0.999834,4.73427e-06,-0.0279344,-0.0821412,0.0234762,6.08301
0.00179142,-0.000282443,-0.151131,-0.00071487,-0.0106961,0.00042363,-0.999833,4.45182e-06,-0.0280855,-0.065528,0.00975668,6.08563
0.00171654,-0.000262005,-0.145047,-0.000696267,-0.0106496,0.000424275,-0.999831,4.18982e-06,-0.0282306,-0.0748747,0.0204383,6.08365
0.00165839,-0.000238855,-0.13897,-0.000673163,-0.0106121,0.000439065,-0.999829,3.95096e-06,-0.0283695,-0.0581511,0.0231502,6.07705
0.00158367,-0.000226662,-0.132903,-0.000659153,-0.0105538,0.000452455,-0.999828,3.7243e-06,-0.0285024,-0.0747233,0.0121928,6.06699
0.00150514,-0.000219486,-0.12685,-0.00064941,-0.010486,0.000467304,-0.999826,3.50481e-06,-0.0286293,-0.0785305,0.0071761,6.05238
0.0014437,-0.000203264,-0.120817,-0.000630513,-0.0104278,0.000482278,-0.999825,3.30154e-06,-0.0287501,-0.0614378,0.0162217,6.03326
0.00135752,-0.000191182,-0.114807,-0.000615821,-0.0103429,0.000481005,-0.999823,3.11036e-06,-0.0288649,-0.0861749,0.0120819,6.00998
0.00128675,-0.000167316,-0.108825,-0.000590093,-0.0102671,0.000481778,-0.999822,2.94304e-06,-0.0289737,-0.0707708,0.0238659,5.98246
0.00122457,-0.000165556,-0.102871,-0.00058736,-0.0101922,0.000503419,-0.999821,2.77748e-06,-0.0290766,-0.0621821,0.00176025,5.9533
0.00115248,-0.000115421,-0.096955,-0.000538211,-0.0101042,0.000486998,-0.99982,2.66206e-06,-0.0291736,-0.0720966,0.0501353,5.9165
0.0010806,-0.000129038,-0.0910739,-0.000552536,-0.0100089,0.000501731,-0.999819,2.53302e-06,-0.0292646,-0.0718765,-0.0136176,5.88105
0.0010067,-6.94851e-05,-0.0852386,-0.000495515,-0.00990696,0.000523034,-0.999818,2.46353e-06,-0.0293499,-0.0738999,0.0595533,5.8353
0.000947261,-7.92905e-05,-0.0794456,-0.000507546,-0.00981356,0.000528596,-0.999817,2.38424e-06,-0.0294293,-0.0594381,-0.00980543,5.793
0.000869549,-3.58108e-05,-0.0737051,-0.000468051,-0.00970104,0.000497739,-0.999816,2.34843e-06,-0.029503,-0.0777114,0.0434796,5.74048
0.000795063,-5.29223e-05,-0.0680145,-0.000489381,-0.00958507,0.000497764,-0.999815,2.29551e-06,-0.029571,-0.0744865,-0.0171115,5.69061
0.000731969,3.43294e-05,-0.0623839,-0.000407641,-0.009474,0.000540371,-0.999814,2.32983e-06,-0.0296334,-0.0630933,0.0872518,5.63066
0.000688246,1.55212e-05,-0.0568069,-0.000429752,-0.0093776,0.000514155,-0.999814,2.34535e-06,-0.0296902,-0.0437232,-0.0188083,5.57692
0.000629569,3.62316e-05,-0.0512911,-0.000412685,-0.00926384,0.000500144,-0.999813,2.38158e-06,-0.0297415,-0.0586775,0.0207103,5.51582
0.000576227,8.15197e-05,-0.0458422,-0.000370687,-0.00914667,0.000522557,-0.999812,2.4631e-06,-0.0297874,-0.0533417,0.0452882,5.44895
0.00053359,9.05165e-05,-0.0404545,-0.000364438,-0.0090389,0.000511028,-0.999812,2.55362e-06,-0.0298278,-0.0426367,0.00899667,5.3877
0.000464188,8.87512e-05,-0.0351392,-0.000369753,-0.00889907,0.000459019,-0.999811,2.64237e-06,-0.029863,-0.0694028,-0.00176548,5.3153
0.000432829,0.000118332,-0.0298923,-0.000344681,-0.0087902,0.00048706,-0.999811,2.7607e-06,-0.0298928,-0.0313588,0.0295812,5.24684
0.000383959,0.00012119,-0.0247218,-0.000347251,-0.00865824,0.000448413,-0.999811,2.88189e-06,-0.0299176,-0.0488694,0.0028581,5.17051
0.000340346,0.000110685,-0.0196239,-0.000364686,-0.0085301,0.000434104,-0.99981,2.99257e-06,-0.0299372,-0.043613,-0.0105055,5.09794
0.000292634,0.000131317,-0.014608,-0.000352862,-0.00838976,0.000421772,-0.99981,3.12389e-06,-0.0299518,-0.0477122,0.0206317,5.01585
0.00023862,9.41632e-05,-0.00966846,-0.000399759,-0.00824476,0.000394027,-0.99981,3.21805e-06,-0.0299615,-0.0540145,-0.0371537,4.93958
0.00019215,0.000112054,-0.0048149,-0.000393611,-0.00809769,0.00037683,-0.99981,3.3301e-06,-0.0299663,-0.0464697,0.0178904,4.85356
0.000155849,6.39122e-05,-4.20646e-05,-0.000453504,-0.00796063,0.000372021,-0.999809,3.39401e-06,-0.0299663,-0.0363014,-0.0481415,4.77284
0.00010542,7.50964e-05,0.00464129,-0.000455689,-0.00780306,0.000354478,-0.999809,3.46911e-06,-0.0299617,-0.050429,0.0111841,4.68335
6.92822e-05,2.78846e-05,0.00923957,-0.000515486,-0.00765858,0.000347547,-0.999809,3.49699e-06,-0.0299524,-0.0361376,-0.0472118,4.59828
1.78743e-05,3.07175e-05,0.0137459,-0.000525723,-0.00749419,0.000334043,-0.999809,3.52771e-06,-0.0299387,-0.0514079,0.0028328,4.5063
-1.62155e-05,-9.55359e-06,0.018163,-0.000577589,-0.00734462,0.000331022,-0.999809,3.51815e-06,-0.0299205,-0.0340898,-0.0402711,4.41717
-6.79202e-05,-1.08719e-05,0.0224863,-0.000589946,-0.00717449,0.000320254,-0.999809,3.50728e-06,-0.029898,-0.0517047,-0.00131832,4.32328
-0.000102761,-5.31014e-05,0.0267175,-0.000641369,-0.00701843,0.000309618,-0.999809,3.45418e-06,-0.0298713,-0.0348403,-0.0422295,4.23123
-0.000149848,-5.62044e-05,0.0308523,-0.000652978,-0.00684694,0.000311222,-0.99981,3.39797e-06,-0.0298405,-0.0470878,-0.00310307,4.13475
-0.000191015,-7.10137e-05,0.0348917,-0.000674479,-0.0066789,0.00031553,-0.99981,3.32696e-06,-0.0298056,-0.041167,-0.0148093,4.03939
-0.000234901,-7.69795e-05,0.0388339,-0.000685477,-0.00650571,0.000318235,-0.99981,3.24998e-06,-0.0297668,-0.0438854,-0.0059658,3.94218
-0.000268258,-8.8389e-05,0.0426886,-0.000700541,-0.00634936,0.000320111,-0.99981,3.16159e-06,-0.0297241,-0.0333571,-0.0114095,3.85477
-0.000299134,-9.73982e-05,0.0464546,-0.000712222,-0.00620185,0.000315758,-0.999811,3.06419e-06,-0.0296776,-0.0308767,-0.00900928,3.76596
-0.000345821,-0.000108754,0.0501146,-0.00072655,-0.00601848,0.000302376,-0.999811,2.95543e-06,-0.0296275,-0.046687,-0.0113556,3.65998
-0.000426912,-0.000123968,0.0536391,-0.00074744,-0.00575005,0.000284806,-0.999811,2.83147e-06,-0.0295739,-0.0810908,-0.0152147,3.52448
-0.000542076,-0.000141376,0.0569834,-0.000774206,-0.00539476,0.00026286,-0.999812,2.69009e-06,-0.0295169,-0.115164,-0.0174081,3.34434
-0.00067295,-0.000160769,0.0601129,-0.000805343,-0.00499332,0.000238355,-0.999813,2.52932e-06,-0.0294568,-0.130874,-0.019393,3.1295
-0.000794662,-0.000180714,0.0630193,-0.000836789,-0.00460156,0.000213082,-0.999813,2.3486e-06,-0.0293937,-0.121712,-0.0199444,2.90638
-0.000883371,-0.000203257,0.0657162,-0.000865791,-0.00426969,0.000189039,-0.999814,2.14535e-06,-0.029328,-0.0887089,-0.022543,2.69691
-0.000936606,-0.000234269,0.0682361,-0.000896378,-0.00400294,0.000165215,-0.999815,1.91108e-06,-0.0292598,-0.0532347,-0.0310122,2.51993
-0.000986455,-0.000247857,0.0706036,-0.000902689,-0.00375605,0.000154966,-0.999816,1.66322e-06,-0.0291892,-0.0498491,-0.0135878,2.36753
-0.00104165,-0.000261143,0.0728286,-0.000903525,-0.00349791,0.000141572,-0.999817,1.40208e-06,-0.0291164,-0.0551908,-0.0132866,2.22497
-0.00111102,-0.000269343,0.0748992,-0.00089733,-0.00320145,0.000120303,-0.999818,1.13274e-06,-0.0290415,-0.0693723,-0.00819983,2.07062
-0.00120034,-0.000274004,0.0767924,-0.000888616,-0.00285695,9.28018e-05,-0.999819,8.58731e-07,-0.0289647,-0.089323,-0.00466076,1.89318
-0.00130124,-0.000278662,0.078488,-0.000882511,-0.00248148,6.37068e-05,-0.999821,5.80069e-07,-0.0288862,-0.100903,-0.00465848,1.69562
-0.00139881,-0.000283779,0.079979,-0.000878978,-0.00210583,3.52247e-05,-0.999822,2.9629e-07,-0.0288062,-0.0975628,-0.00511712,1.491
-0.00148101,-0.000288583,0.0812735,-0.000875161,-0.00175649,7.88298e-06,-0.999824,7.70695e-09,-0.0287249,-0.0822038,-0.00480361,1.29448
-0.00154347,-0.000292835,0.0823891,-0.000868046,-0.00144362,-1.80743e-05,-0.999825,-2.85128e-07,-0.0286425,-0.0624575,-0.00425207,1.11555
-0.00159105,-0.000295631,0.0833433,-0.000854736,-0.00115794,-4.13127e-05,-0.999827,-5.80759e-07,-0.0285592,-0.0475857,-0.00279643,0.954242
-0.0016353,-0.000294749,0.0841461,-0.00083254,-0.000876997,-6.05993e-05,-0.999828,-8.75508e-07,-0.028475,-0.0442496,0.000882495,0.802739
-0.00168594,-0.000290261,0.0847966,-0.000802736,-0.000580987,-7.86092e-05,-0.99983,-1.16577e-06,-0.0283902,-0.0506406,0.00448798,0.650535
-0.00174545,-0.000282788,0.0852861,-0.000767526,-0.000263812,-9.78403e-05,-0.999832,-1.44856e-06,-0.028305,-0.0595042,0.0074727,0.489471
-0.00181123,-0.000275503,0.0856085,-0.000732789,7.23633e-05,-0.000115782,-0.999834,-1.72406e-06,-0.0282194,-0.0657777,0.00728474,0.322444
-0.00187547,-0.000267518,0.0857588,-0.000698453,0.00041136,-0.000133167,-0.999836,-1.99158e-06,-0.0281336,-0.0642414,0.00798578,0.150303
-0.00193214,-0.000258605,0.0857397,-0.000664056,0.000737627,-0.000150425,-0.999837,-2.25018e-06,-0.0280479,-0.0566764,0.00891248,-0.0191303
-0.0019778,-0.000249016,0.0855607,-0.000628806,0.00104179,-0.000167473,-0.999839,-2.4992e-06,-0.0279623,-0.0456564,0.00958881,-0.178966
-0.00201263,-0.000238758,0.085234,-0.000591477,0.00132368,-0.000183708,-0.999841,-2.73796e-06,-0.0278771,-0.0348326,0.010258,-0.326686
-0.00204093,-0.000227717,0.0847704,-0.000551225,0.00159251,-0.000198271,-0.999844,-2.96568e-06,-0.0277923,-0.0282954,0.0110412,-0.463592
